Timestamp,ComputerName,Hostname,Domain,Source,Channel,EventRecordID,EventID,Level,TaskCategory,Keywords,User,Process,IP,Description,Correlation
2025-10-06 05:24:00,CORP-SRV-001,host1.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000090,4634,Information,Network,Security,CORP\svc_monitor,winlogon.exe,10.1.2.104,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-15 01:31:00,CORP-SRV-017,host4.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000293,5156,Information,Logon,Audit Failure,SYSTEM,lsass.exe,10.1.3.161,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-09 22:34:00,CORP-SRV-005,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000184,4776,Warning,Network,Audit Success,CORP\svc_backup,winlogon.exe,10.1.1.11,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-08 01:45:00,CORP-SRV-005,host10.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000139,4624,Information,Policy Change,Application,CORP\alice,svchost.exe,10.1.4.207,An account was successfully logged on. Subject: alice; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-13 03:16:00,CORP-SRV-016,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,System,2000248,7036,Information,Service Control Manager,Audit Success,SYSTEM,mimikatz.exe,10.1.4.144,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-12 02:21:00,CORP-SRV-018,host10.corp.local,CORP.LOCAL,Service Control Manager,Security,2000229,4688,Information,System,Audit Failure,CORP\alice,svchost.exe,10.1.5.102,A new process has been created: sqlservr.exe; CommandLine: 'sqlservr.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-04 19:56:00,CORP-SRV-010,host10.corp.local,CORP.LOCAL,DNS Server,Security,2000059,4776,Warning,Policy Change,Audit Failure,CORP\svc_backup,svchost.exe,10.1.2.211,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-04 06:31:00,CORP-SRV-006,host2.corp.local,CORP.LOCAL,Winlogon,Security,2000051,4688,Information,Process Creation,Application,CORP\svc_deploy,explorer.exe,10.1.3.114,A new process has been created: sqlservr.exe; CommandLine: 'sqlservr.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-06 02:55:00,CORP-SRV-008,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000088,4725,Information,Logon,Classic,CORP\itadmin,explorer.exe,10.1.1.116,A user account was disabled.,{00000000-0000-0000-0000-000000000000}
2025-10-06 10:21:00,CORP-SRV-016,host6.corp.local,CORP.LOCAL,DNS Server,Security,2000095,4625,Warning,Process Creation,Audit Failure,-,lsass.exe,10.1.2.24,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-09 03:19:00,CORP-SRV-020,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,System,2000164,1100,Information,Policy Change,Security,SYSTEM,sqlservr.exe,10.1.2.177,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-05 18:04:00,CORP-SRV-015,host1.corp.local,CORP.LOCAL,Kernel-Power,Security,2000080,4624,Information,System,Security,CORP\bob,sqlservr.exe,10.1.3.227,An account was successfully logged on. Subject: bob; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-11 15:31:00,CORP-SRV-005,host8.corp.local,CORP.LOCAL,Service Control Manager,Security,2000217,4722,Information,Process Creation,Audit Failure,CORP\itadmin,explorer.exe,10.1.2.67,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-11 17:30:00,CORP-SRV-020,host2.corp.local,CORP.LOCAL,Kernel-Power,Security,2000221,4624,Information,Process Creation,Classic,CORP\alice,powershell.exe,10.1.1.223,An account was successfully logged on. Subject: alice; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-12 00:17:00,CORP-SRV-017,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,System,2000228,7036,Information,Network,Classic,SYSTEM,mimikatz.exe,10.1.3.244,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-10 07:13:00,CORP-SRV-014,host2.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000191,4720,Information,Network,Application,CORP\itadmin,lsass.exe,10.1.3.172,A user account was created.,{00000000-0000-0000-0000-000000000000}
2025-10-01 15:18:00,CORP-SRV-003,host5.corp.local,CORP.LOCAL,Service Control Manager,Security,2000004,5156,Information,Network,Audit Success,SYSTEM,mimikatz.exe,10.1.5.231,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-05 06:24:00,CORP-SRV-010,host1.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000070,4624,Information,Process Creation,Audit Success,CORP\alice,lsass.exe,10.1.1.33,An account was successfully logged on. Subject: alice; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-11 17:45:00,CORP-SRV-015,host3.corp.local,CORP.LOCAL,Kernel-Power,Security,2000222,4722,Information,Service Control Manager,Classic,CORP\itadmin,lsass.exe,10.1.1.110,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-13 05:15:00,CORP-SRV-003,host10.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000249,4634,Information,Policy Change,Audit Failure,CORP\bob,mimikatz.exe,10.1.2.219,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-08 22:38:00,CORP-SRV-012,host2.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000161,5156,Information,Service Control Manager,Application,SYSTEM,explorer.exe,10.1.2.96,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-02 07:21:00,CORP-SRV-016,host7.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000016,5156,Information,Process Creation,Classic,SYSTEM,mimikatz.exe,10.1.1.167,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-11 07:47:00,CORP-SRV-004,host9.corp.local,CORP.LOCAL,DNS Server,Security,2000208,5156,Information,Policy Change,Security,SYSTEM,svchost.exe,10.1.4.18,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-01 09:36:00,CORP-SRV-003,host1.corp.local,CORP.LOCAL,Service Control Manager,System,2000000,6008,Error,Logon,Audit Failure,SYSTEM,powershell.exe,10.1.2.75,The previous system shutdown was unexpected.,{00000000-0000-0000-0000-000000000000}
2025-10-14 16:22:00,CORP-SRV-008,host5.corp.local,CORP.LOCAL,DNS Server,Security,2000284,4624,Information,Network,Audit Success,CORP\svc_monitor,svchost.exe,10.1.5.61,An account was successfully logged on. Subject: svc_monitor; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-14 16:27:00,CORP-SRV-016,host6.corp.local,CORP.LOCAL,Service Control Manager,System,2000285,1100,Information,Policy Change,Audit Failure,SYSTEM,winlogon.exe,10.1.5.211,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-09 14:14:00,CORP-SRV-013,host6.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000175,5156,Information,Process Creation,Classic,SYSTEM,svchost.exe,10.1.4.59,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-14 20:26:00,CORP-SRV-009,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000288,4624,Information,Service Control Manager,Application,CORP\alice,powershell.exe,10.1.5.14,An account was successfully logged on. Subject: alice; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-07 09:47:00,CORP-SRV-017,host10.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,System,2000119,7036,Information,System,Security,SYSTEM,lsass.exe,10.1.5.218,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-05 00:26:00,CORP-SRV-003,host3.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000062,4624,Information,Policy Change,Audit Failure,CORP\svc_monitor,explorer.exe,10.1.2.63,An account was successfully logged on. Subject: svc_monitor; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-09 19:34:00,CORP-SRV-014,host1.corp.local,CORP.LOCAL,DNS Server,System,2000180,1100,Information,Logon,Application,SYSTEM,powershell.exe,10.1.4.180,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-11 13:37:00,CORP-SRV-002,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000214,4688,Information,Logon,Application,SYSTEM,sqlservr.exe,10.1.4.20,A new process has been created: sqlservr.exe; CommandLine: 'sqlservr.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-10 07:23:00,CORP-SRV-019,host4.corp.local,CORP.LOCAL,Kernel-Power,Security,2000193,4625,Warning,System,Audit Success,CORP\alice,winlogon.exe,10.1.2.34,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\alice.,{00000000-0000-0000-0000-000000000000}
2025-10-08 20:49:00,CORP-SRV-005,host9.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,System,2000158,7036,Information,Network,Audit Failure,SYSTEM,explorer.exe,10.1.2.28,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-08 13:28:00,CORP-SRV-001,host1.corp.local,CORP.LOCAL,DNS Server,Security,2000150,4688,Information,Policy Change,Classic,SYSTEM,lsass.exe,10.1.5.195,A new process has been created: powershell.exe; CommandLine: 'powershell.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-06 21:48:00,CORP-SRV-020,host3.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,System,2000102,7045,Information,Policy Change,Audit Success,SYSTEM,explorer.exe,10.1.1.216,A service was installed in the system.,{00000000-0000-0000-0000-000000000000}
2025-10-09 00:06:00,CORP-SRV-019,host4.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000163,4625,Warning,Policy Change,Audit Success,-,powershell.exe,10.1.2.208,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-07 05:55:00,CORP-SRV-003,host3.corp.local,CORP.LOCAL,Service Control Manager,Security,2000112,4776,Warning,Logon,Audit Failure,CORP\svc_backup,sqlservr.exe,10.1.2.202,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-13 02:08:00,CORP-SRV-002,host7.corp.local,CORP.LOCAL,Winlogon,Security,2000246,4776,Warning,Network,Security,CORP\alice,svchost.exe,10.1.2.55,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-03 14:12:00,CORP-SRV-008,host10.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000039,4688,Information,Process Creation,Audit Failure,SYSTEM,powershell.exe,10.1.3.33,A new process has been created: notepad.exe; CommandLine: 'notepad.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-09 10:17:00,CORP-SRV-009,host1.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,System,2000170,1100,Information,Network,Audit Success,SYSTEM,explorer.exe,10.1.4.130,The event logging service has shut down.,{00000000-0000-0000-0000-000000000000}
2025-10-05 22:21:00,CORP-SRV-017,host6.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000085,4625,Warning,Process Creation,Audit Failure,CORP\unknown,svchost.exe,10.1.2.45,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-13 00:08:00,CORP-SRV-008,host4.corp.local,CORP.LOCAL,Winlogon,Security,2000243,5156,Information,Policy Change,Application,SYSTEM,lsass.exe,10.1.2.138,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-14 12:46:00,CORP-SRV-017,host3.corp.local,CORP.LOCAL,Kernel-Power,Security,2000282,4624,Information,Policy Change,Audit Failure,CORP\svc_monitor,winlogon.exe,10.1.2.43,An account was successfully logged on. Subject: svc_monitor; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-02 08:02:00,CORP-SRV-007,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000017,4624,Information,Process Creation,Security,CORP\bob,sqlservr.exe,10.1.3.22,An account was successfully logged on. Subject: bob; Logon Type: 10.,{00000000-0000-0000-0000-000000000000}
2025-10-07 05:25:00,CORP-SRV-007,host2.corp.local,CORP.LOCAL,DNS Server,Security,2000111,4634,Information,Policy Change,Audit Failure,CORP\alice,winlogon.exe,10.1.2.170,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-07 19:42:00,CORP-SRV-013,host2.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000131,5156,Information,Network,Security,SYSTEM,sqlservr.exe,10.1.4.97,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-03 15:25:00,CORP-SRV-003,host3.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000042,5156,Information,Process Creation,Audit Success,SYSTEM,explorer.exe,10.1.3.94,The Windows Filtering Platform has permitted a connection.,{00000000-0000-0000-0000-000000000000}
2025-10-07 02:45:00,CORP-SRV-019,host9.corp.local,CORP.LOCAL,Kernel-Power,Security,2000108,4688,Information,Service Control Manager,Security,CORP\svc_deploy,sqlservr.exe,10.1.4.170,A new process has been created: cmd.exe; CommandLine: 'cmd.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-15 01:09:00,CORP-SRV-008,host3.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000292,4634,Information,Service Control Manager,Security,CORP\alice,mimikatz.exe,10.1.2.42,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-01 18:04:00,CORP-SRV-015,host6.corp.local,CORP.LOCAL,DNS Server,Security,2000005,4688,Information,System,Application,CORP\svc_deploy,lsass.exe,10.1.5.69,A new process has been created: notepad.exe; CommandLine: 'notepad.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-06 04:02:00,CORP-SRV-020,host10.corp.local,CORP.LOCAL,Service Control Manager,Security,2000089,4625,Warning,Network,Audit Success,-,lsass.exe,10.1.5.249,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-03 10:54:00,CORP-SRV-012,host9.corp.local,CORP.LOCAL,Service Control Manager,Security,2000038,4624,Information,Policy Change,Audit Failure,CORP\alice,winlogon.exe,10.1.5.27,An account was successfully logged on. Subject: alice; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-09 13:40:00,CORP-SRV-001,host5.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000174,4625,Warning,Logon,Audit Success,CORP\alice,powershell.exe,10.1.5.165,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\alice.,{00000000-0000-0000-0000-000000000000}
2025-10-05 04:13:00,CORP-SRV-019,host8.corp.local,CORP.LOCAL,Service Control Manager,System,2000067,7036,Information,Logon,Application,SYSTEM,svchost.exe,10.1.4.45,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-13 11:52:00,CORP-SRV-013,host7.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000256,4624,Information,Service Control Manager,Classic,CORP\svc_monitor,explorer.exe,10.1.3.22,An account was successfully logged on. Subject: svc_monitor; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-07 00:49:00,CORP-SRV-002,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000107,4625,Warning,System,Security,CORP\unknown,powershell.exe,10.1.4.251,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-03 07:43:00,CORP-SRV-002,host5.corp.local,CORP.LOCAL,Winlogon,Security,2000034,4688,Information,System,Application,CORP\alice,svchost.exe,10.1.2.201,A new process has been created: mimikatz.exe; CommandLine: 'mimikatz.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-09 19:41:00,CORP-SRV-007,host2.corp.local,CORP.LOCAL,Service Control Manager,Security,2000181,4625,Warning,Service Control Manager,Security,-,lsass.exe,10.1.1.252,An account failed to log on. Failure Reason: Unknown username or bad password; Account: N/A.,{00000000-0000-0000-0000-000000000000}
2025-10-14 20:45:00,CORP-SRV-006,host1.corp.local,CORP.LOCAL,DNS Server,Security,2000290,4624,Information,Service Control Manager,Classic,CORP\svc_monitor,explorer.exe,10.1.2.158,An account was successfully logged on. Subject: svc_monitor; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-13 00:25:00,CORP-SRV-005,host5.corp.local,CORP.LOCAL,Service Control Manager,Security,2000244,4634,Information,Network,Audit Success,CORP\alice,mimikatz.exe,10.1.1.159,An account was logged off.,{00000000-0000-0000-0000-000000000000}
2025-10-10 13:41:00,CORP-SRV-014,host8.corp.local,CORP.LOCAL,Microsoft-Windows-Security-Auditing,Security,2000197,4776,Warning,Service Control Manager,Audit Failure,CORP\svc_backup,lsass.exe,10.1.2.70,The computer attempted to validate the credentials for an account.,{00000000-0000-0000-0000-000000000000}
2025-10-14 11:25:00,CORP-SRV-006,host10.corp.local,CORP.LOCAL,Winlogon,System,2000279,7045,Information,Policy Change,Security,SYSTEM,mimikatz.exe,10.1.5.34,A service was installed in the system.,{00000000-0000-0000-0000-000000000000}
2025-10-13 09:23:00,CORP-SRV-007,host4.corp.local,CORP.LOCAL,Service Control Manager,Security,2000253,4624,Information,System,Audit Failure,CORP\alice,svchost.exe,10.1.3.123,An account was successfully logged on. Subject: alice; Logon Type: 2.,{00000000-0000-0000-0000-000000000000}
2025-10-02 09:43:00,CORP-SRV-008,host10.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000019,4625,Warning,Logon,Application,CORP\unknown,powershell.exe,10.1.2.158,An account failed to log on. Failure Reason: Unknown username or bad password; Account: CORP\unknown.,{00000000-0000-0000-0000-000000000000}
2025-10-02 06:09:00,CORP-SRV-011,host5.corp.local,CORP.LOCAL,Winlogon,Security,2000014,4722,Information,Policy Change,Audit Failure,CORP\itadmin,mimikatz.exe,10.1.1.206,A user account was enabled.,{00000000-0000-0000-0000-000000000000}
2025-10-06 06:07:00,CORP-SRV-014,host2.corp.local,CORP.LOCAL,DNS Server,System,2000091,7036,Information,Service Control Manager,Security,SYSTEM,svchost.exe,10.1.5.185,The service entered the running state.,{00000000-0000-0000-0000-000000000000}
2025-10-15 04:38:00,CORP-SRV-015,host7.corp.local,CORP.LOCAL,Winlogon,Security,2000296,4624,Information,Policy Change,Security,CORP\svc_monitor,svchost.exe,10.1.2.12,An account was successfully logged on. Subject: svc_monitor; Logon Type: 3.,{00000000-0000-0000-0000-000000000000}
2025-10-09 08:03:00,CORP-SRV-016,host9.corp.local,CORP.LOCAL,Windows Firewall with Advanced Security,Security,2000168,4688,Information,System,Classic,SYSTEM,winlogon.exe,10.1.2.132,A new process has been created: notepad.exe; CommandLine: 'notepad.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-03 16:33:00,CORP-SRV-001,host5.corp.local,CORP.LOCAL,Microsoft-Windows-Sysmon,Security,2000044,4688,Information,Logon,Audit Failure,CORP\svc_deploy,mimikatz.exe,10.1.4.25,A new process has been created: mimikatz.exe; CommandLine: 'mimikatz.exe --run'.,{00000000-0000-0000-0000-000000000000}
2025-10-14 11:27:00,CORP-SRV-001,host1.corp.local,CORP.LOCAL,Microsoft-Windows-Eventlog,Security,2000280,4688,Information,Process Creation,Security,SYSTEM,explorer.exe,10.1.2.248,A new process has been created: mimikatz.exe; CommandLine: 'mimikatz.exe --run'.,{00000000-0000-0000-0000-000000000000}
